TopContant,BackContanct,ActiveLayer,A_Bandgap(ev),A_theoretical_Bandgap(ev),Thickness(nm),Dopant,Substrate,S_Bandgap(ev),S_theoretical_Bandgap(ev),SubstrateType,Morphology,Wavelength(nm),Responsivity(A/W),RiseTime(s),FallTime(s),PowerIntensity(μW/cm2),DarkCurrent(μA),Photocurrent(μA),On–off ratio,Bias(V),Aabsx6,Aabsx5,Aabsx4,Aabsx3,Aabsx2,Aabsx,Aabsint,RamanA,RamanB,Rcoeff1,Rcoeff2,Rcoeff3,Rcoeff4,Rcoeff5,Rcoeff6,Rcoeff7,Rcoeff8,Rcoeff9,Rcoeff10,Rcoeff11,Rcoeff12,Rcoeff13,Rcoeff14,Rcoeff15,Rcoeff16,Rcoeff17,Rcoeff18,Rcoeff19,Rcoeff20,Rshif1,Rshif2,Rshif3,Rshif4,Rshif5,Rshif6,Rshif7,Rshif8,Rshif9,Rshif10,Rshif11,Rshif12,Rshif13,Rshif14,Rshif15,Rshif16,Rshif17,Rshif18,Rshif19,Rshif20,xrdA,xrdB,xrdcoef1,xrdcoef2,xrdcoef3,xrdcoef4,xrdcoef5,xrdcoef6,xrdcoef7,xrdcoef8,xrdcoef9,xrdcoef10,xrdcoef11,xrdcoef12,xrdcoef13,xrdcoef14,xrdcoef15,xrdcoef16,xrdcoef17,xrdcoef18,xrdcoef19,xrdcoef20,shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15,shift16,shift17,shift18,shift19,shift20,SXRDA,SXRDB,SXRDcoeff1,SXRDcoeff2,SXRDcoeff3,SXRDcoeff4,SXRDcoeff5,SXRDcoeff6,SXRDcoeff7,SXRDcoeff8,SXRDcoeff9,SXRDcoeff10,SXRDcoeff11,SXRDcoeff12,SXRDcoeff13,SXRDcoeff14,SXRDcoeff15,SXRDcoeff16,SXRDcoeff17,SXRDcoeff18,SXRDcoeff19,SXRDcoeff20,SXRDcoeff21,SXRDcoeff22,SXRDcoeff23,SXRDcoeff24,SXRDcoeff25,SXRDcoeff26,SXRDcoeff27,SXRDcoeff28,SXRDcoeff29,SXRDcoeff30,SXRDshift1,SXRDshift2,SXRDshift3,SXRDshift4,SXRDshift5,SXRDshift6,SXRDshift7,SXRDshift8,SXRDshift9,SXRDshift10,SXRDshift11,SXRDshift12,SXRDshift13,SXRDshift14,SXRDshift15,SXRDshift16,SXRDshift17,SXRDshift18,SXRDshift19,SXRDshift20,SXRDshift21,SXRDshift22,SXRDshift23,SXRDshift24,SXRDshift25,SXRDshift26,SXRDshift27,SXRDshift28,SXRDshift29,SXRDshift30
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,330,0.119,,,18.275,0.58,2.174725,3.749525862,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,335,0.06,,,18.275,0.58,1.0965,1.890517241,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,340,0.075,,,18.275,0.58,1.370625,2.363146552,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,342,0.053,,,18.275,0.58,0.968575,1.669956897,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,344,0.076,,,18.275,0.58,1.3889,2.394655172,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,347,0.054,,,18.275,0.58,0.98685,1.701465517,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,350,0.051,,,18.275,0.58,0.932025,1.606939655,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,354,0.025,,,18.275,0.58,0.456875,0.787715517,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,356,0.003,,,18.275,0.58,0.054825,0.094525862,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,359,0.003,,,18.275,0.58,0.054825,0.094525862,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,363,0.007,,,18.275,0.58,0.127925,0.220560345,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,332,0.111,,,18.275,0.58,2.028525,3.497456897,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,368,0.005,,,18.275,0.58,0.091375,0.157543103,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
ITO,In,TiO2,3.27,2.68,200,None,GaN,3.39,1.73,p,anatase-hollow sphere,389,0.006,,,18.275,0.58,0.10965,0.189051724,8.8,-3E-15,1E-11,-0.00000002,0.00001,-0.0059,1.2388,-102,0.0752,-0.455,0.618,0.0607,0.0591,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,376,504,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180565835,0.177067977,0.005545479,0.004275954,-0.019596136,0.132188886,0.021356457,-0.001438315,-0.002862522,0.028939709,-0.003969208,-0.003950816,-0.010942428,0.048254314,0.031241473,-0.001888284,0.018400061,-0.002639292,0.00627094,0.010538937,-0.00290632,0,21.20117329,22.04565207,24.57908841,25.27962194,25.69994206,30.49043986,32.17939742,38.01877625,40.22205246,41.915741,47.82851853,48.14772343,54.00058285,59.95945909,63.20576712,66.10697214,70.25771329,75.32458597,78.25284355,0,0.044830291,-5.283908381,7.782601863,-4.460661004,-1.155583556,-1.419048044,0.466333689,0.392368011,0.395267459,0.012117487,-0.337470912,1.306979542,0.257318389,-0.003785232,-0.131087534,-1.009138424,0.391634623,-0.259942314,0.209134672,0.242400353,-0.041800988,-0.051945201,0.11319023,-0.140337792,-0.451099035,0.093424673,0.080101883,0.069139515,0.087069101,-0.081953214,0.033720253,0.027078802,36.94908273,36.94474415,37.02978135,36.75723162,37.858399,32.69050682,33.44432312,35.57062511,33.66151452,63.48290857,57.82737225,34.04474919,69.23218384,63.44660483,69.31560376,38.0307514,48.0680454,119.2941407,63.82465717,58.8815462,97.87766257,119.1630049,38.21307829,105.2028557,136.6770624,125.4899106,91.14748864,64.7235098,113.8579369,143.006802
